The_Project_Gutenberg_EBook the_project_gutenberg_ebook NP00000 1
� � Fz 1
o o DA0MS0 0.950254
possue possue NCMS000 0.610237
monumentos monumento NCMP000 1
de de SP 1
mais mais RG 0.999721
superior superior AQ0CS00 0.98913
e e CC 0.999951
acabado acabado NCMS000 0.481738
molde moldar VMSP3S0 0.0137255
... ... Fs 1
� � Fz 1
Th th NP00000 1
. . Fp 1

Braga braga NP00000 0.329329
( ( Fpa 1
� � Fz 1
Quest quest NP00000 1
� � Fz 1
es es NCFP000 0.381512
de de SP 1
litteratura litteratura NCFS000 1
e e CC 0.999951
arte arte NCFS000 1
portugueza portugueza NCFS000 1
� � Fz 1
, , Fc 1
Lisboa lisboa NP00000 1
1882 1882 Z 1
, , Fc 1
pag pag NCMS000 0.788923
. . Fp 1
384 384 Z 1
) ) Fpt 1
chama chamar VMIP3S0 1
lhe lhe PP3CSD0 1
_ _ Fz 1
tragedia tragediar VMIP3S0 0.999479
unica unica AQ0FS00 0.874883
, , Fc 1
e e CC 0.999951
sem sem SP 1
rival rival NCCS000 0.632581
em em SP 1
as o DA0FP0 1
litteraturas litteraturas NCFP000 1
modernas moderno AQ0FP00 1
_ _ Fz 1
. . Fp 1

Rebello_da_Silva rebello_da_silva NP00000 1
acha achar VMIP3S0 0.255171
que que CS 0.398036
as o DA0FP0 0.974798
scenas scenas NCFP000 0.799984
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
terceiro terceiro AO0MS00 0.992424
acto acto NCMS000 1
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
� � Fz 1
Frei_Luiz_de_Sousa frei_luiz_de_sousa NP00000 1
� � Fz 1
s s NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
as o DA0FP0 0.974798
mais mais RG 0.999721
tragicas tragicas AQ0FP00 1
que que PR0CN00 0.584265
conhece conhecer VMIP3S0 0.999479
, , Fc 1
e e CC 0.999951
o o DA0MS0 0.950254
quarto quarto AO0MS00 0.855422
acto acto NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
maior maior AQ0CS00 0.979323
esfor esfor NCMS000 0.664449
� � Fz 1
o o DA0MS0 0.950254
dramatico dramatico NCMS000 0.190563
de de SP 1
que que PR0CN00 0.584265
tem ter VMIP3S0 0.999287
noticia noticiar VMIP3S0 0.999479
. . Fp 1

� � Fz 1
Frei_Luiz_de_Sousa frei_luiz_de_sousa NP00000 1
� � Fz 1
tem ter VMIP3S0 0.999287
tres tres NCMP000 1
traduc traduc AQ0CN00 0.249016
� � Fz 1
� � Fz 1
es es AQ0CP00 0.119605
francezas francezas NCFP000 1
; ; Fx 1
est est AQ0CN00 1
� � Fz 1
tambem tambem RG 0.866617
vertido verter VMP00SM 0.99249
em em SP 1
hespanhol hespanhol NCMS000 0.953471
, , Fc 1
italiano italiano AQ0MS00 0.663934
, , Fc 1
inglez inglez RG 0.171407
e e CC 0.999951
allem allem VMSP3P0 0.499976
� � Fz 1
o o DA0MS0 0.950254
. . Fp 1

Foi ir VMIS3S0 0.5
representado representar VMP00SM 0.992518
em em SP 1
Paris paris NP00000 1
. . Fp 1

Muito muito RG 0.811183
se se PP3CN00 0.861659
tem ter VMIP3S0 0.999287
escripto escripto NCMS000 0.800105
sobre sobre SP 0.997342
a o DA0FS0 0.675415
grandiosa grandioso AQ0FS00 1
tragedia tragediar VMIP3S0 0.999479
, , Fc 1
sendo ser VMG0000 1
a o DA0FS0 0.675415
ultima ultimar VMIP3S0 0.999479
produc produc NCMS000 0.500745
� � Fz 1
� � Fz 1
o o DA0MS0 0.950254
-- -- Fg 1
_ _ Fz 1
� � Fz 1
Frei_Luiz_de_Sousa frei_luiz_de_sousa NP00000 1
� � Fz 1
de de SP 1
Garrett garrett NP00000 1
_ _ Fz 1
-- -- Fg 1
Notas nota NCFP000 0.601092
com com SP 1
um um DI0MS0 0.877848
prefacio prefaciar VMIP1S0 1
de de SP 1
Th th NP00000 1
. . Fp 1

Braga braga NP00000 0.329329
, , Fc 1
por por SP 1
Joaquim joaquim NP00000 1
d'Araujo d'araujo NCMS000 1
. . Fp 1

End end NP00000 1
of of NCMS000 1
the the VMIP3S0 0.428559
Project_Gutenberg_EBook project_gutenberg_ebook NP00000 1
of of NCMS000 1
Frei_Luiz_de_Sousa frei_luiz_de_sousa NP00000 1
, , Fc 1
by by NCMS000 0.600624
Almeida_Garrett almeida_garrett NP00000 1
*** *** Fz 1
END_OF_THIS_PROJECT_GUTENBERG_EBOOK_FREI_LUIZ_DE_SOUSA end_of_this_project_gutenberg_ebook_frei_luiz_de_sousa NP00000 1
*** *** Fz 1
***** ***** Fz 1
This this NP00000 1
file filar VMSP3S0 0.64852
should should AQ0CN00 0.4999
be be NCMS000 0.352949
named named AQ0MS00 1
17591-8.txt 17591-8.txt Z 1
or or NCMS000 0.664449
17591-8.zip 17591-8.zip Z 1
***** ***** Fz 1
This this NP00000 1
and and AQ0CS00 0.5
all all NCMS000 1
associated associated AQ0MS00 1
files filar VMSP2S0 0.991597
of of NCMS000 1
various various AQ0MP00 0.374774
formats formats NCMP000 1
will will NCMS000 1
be be VMIP3S0 0.529402
found found AQ0CS00 0.499877
in in SP 1
: : Fd 1
http://www.gutenberg.org/1/7/5/9/17591 http://www.gutenberg.org/1/7/5/9/17591 Z 1
/ / Fh 1
Produced produced NP00000 1
by by NCMS000 0.600624
Rita_Farinha rita_farinha NP00000 1
and and AQ0CS00 0.5
the the VMIP3S0 0.428559
Online_Distributed_Proofreading_Team online_distributed_proofreading_team NP00000 1
at at NCMS000 0.777166
http://www.pgdp.net http://www.pgdp.net NCMS000 1
( ( Fpa 1
This this NP00000 1
file filar VMSP3S0 0.64852
was was NCFP000 0.573991
produced produced AQ0MS00 1
from from AQ0MS00 0.636155
images images NCFP000 1
generously generously AQ0CN00 1
made made NCFS000 1
available available NCMS000 1
by by AQ0CS00 0.199929
National_Library national_library NP00000 1
of of NCMS000 1
Portugal portugal NP00000 1
( ( Fpa 1
Biblioteca_Nacional_de_Portugal biblioteca_nacional_de_portugal NP00000 1
) ) Fpt 1
. . Fp 1
) ) Fpt 1
Updated updated NP00000 1
editions editions AQ0MP00 0.624879
will will NCMS000 1
replace replace NCFS000 1
the the VMSP3S0 0.142793
previous previous AQ0MP00 0.374774
one one NCMS000 0.857161
-- -- Fg 1
the the VMIP3S0 0.428559
old old NCMS000 0.5001
editions editions AQ0MP00 0.624879
will will NCMS000 1
be be VMIP3S0 0.529402
renamed renamed AQ0MS00 1
. . Fp 1

Creating creating NP00000 1
the the VMIP3S0 0.428559
works works NCMP000 1
from from AQ0MS00 0.636155
public public AQ0CN00 1
domain domain AQ0CN00 1
print print NCMS000 1
editions editions AQ0MP00 0.624879
means means NCFP000 0.377912
that that AQ0CN00 0.166289
em em SP 1
o o DA0MS0 1
one one NCMS000 0.857161
owns owns AQ0CP00 0.0551368
a a SP 0.313151
United_States united_states NP00000 1
copyright copyright NCMS000 1
in in SP 1
these these NCFS000 1
works works NCMP000 1
, , Fc 1
so so NCMS000 0.721575
the the VMIP3S0 0.428559
Foundation foundation NP00000 1
( ( Fpa 1
and and NCMS000 0.5
you you VMIS3S0 0.978355
! ! Fat 1
) ) Fpt 1
can can NCMS000 1
copy copy AQ0CS00 0.199929
and and AQ0CS00 0.5
distribute distribute VMIP3S0 1
it it NCMS000 1
in in SP 1
the the NCMS000 0.285903
United_States united_states NP00000 1
without without AQ0CN00 0.166289
permission permission NCFS000 1
and and AQ0CS00 0.5
without without AQ0CN00 0.166289
paying paying NCMS000 0.823536
copyright copyright NCMS000 1
royalties royalties NCFP000 0.500073
. . Fp 1

Special special NP00000 1
rules rules AQ0FS00 0.416089
, , Fc 1
set set NCMS000 1
forth forth NCFS000 1
in in SP 1
the the NCMS000 0.285903
General_Terms general_terms NP00000 1
of of NCMS000 1
Use use NP00000 1
part part NCMS000 1
of of NCMS000 1
this this AQ0CP00 0.288679
license license NCCS000 1
, , Fc 1
apply apply AQ0CN00 1
te te PP2CS00 1
o o PP3MSA0 1
copying copying NCMS000 0.823536
and and AQ0CS00 0.5
distributing distributing NCFS000 1
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
electronic electronic AQ0CN00 1
works works NCMP000 1
te te PP2CS00 1
o o PP3MSA0 1
protect protect AQ0CN00 1
the the VMIP3S0 0.428559
PROJECT_GUTENBERG-tm project_gutenberg-tm NP00000 1
concept concept NCMS000 0.777166
and and AQ0CS00 0.5
trademark trademark AQ0CN00 1
. . Fp 1

Project_Gutenberg project_gutenberg NP00000 1
is is RG 0.524158
a o DA0FS0 0.675415
registered registered AQ0MS00 1
trademark trademark AQ0CN00 1
, , Fc 1
and and NCMS000 0.5
may may AQ0CS00 0.199929
not not NCMS000 1
be be VMIP3S0 0.529402
used used AQ0MS00 1
if if NCMS000 1
you you VMIS3S0 0.978355
charge charge VMIP3S0 1
for ir VMSF1S0 0.249524
the the VMIP3S0 0.428559
eBooks ebooks NCMP000 1
, , Fc 1
unless unless NCMS000 1
you you VMIS3S0 0.978355
receive receivar VMSP3S0 0.648517
specific specific AQ0CN00 1
permission permission NCFS000 1
. . Fp 1

If if NP00000 1
you you VMIS3S0 0.978355
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
not not NCMS000 1
charge charge VMIP3S0 1
anything anything NCMS000 0.823536
for ir VMSF1S0 0.249524
copies copiar VMSP2S0 0.991597
of of NCMS000 1
this this AQ0CP00 0.288679
eBook ebook AQ0CN00 0.49863
, , Fc 1
complying complying NCMS000 0.823536
with with NCFS000 1
the the VMSP3S0 0.142793
rules rules AQ0FS00 0.416089
is is NCMP000 0.121768
very very AQ0CS00 0.199929
easy easy AQ0CS00 0.199929
. . Fp 1

You you NP00000 1
may may AQ0CS00 0.199929
use usar VMSP3S0 0.648498
this this RG 0.524158
eBook ebook AQ0CN00 0.49863
for ir VMSF1S0 0.249524
nearly nearly AQ0CN00 1
any any NCMS000 0.600624
purpose purpose NCFS000 0.875
such such NCFP000 0.665835
as o DA0FP0 0.974798
creation creation NCFS000 1
of of NCMS000 1
derivative derivative VMIS1S0 0.833333
works works NCMP000 1
, , Fc 1
reports reports NCMP000 1
, , Fc 1
performances performance NCFP000 1
and and AQ0CS00 0.5
research research NCFP000 0.665835
. . Fp 1

They they NP00000 1
may may AQ0CS00 0.199929
be be VMIP3S0 0.529402
modified modified AQ0MS00 1
and and NCMS000 0.5
printed printed AQ0MS00 1
and and AQ0CS00 0.5
given given NCMS000 0.624125
away away AQ0CS00 0.199929
-- -- Fg 1
you you VMIS3S0 0.978355
may may AQ0CS00 0.199929
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
practically practically AQ0CN00 1
ANYTHING anything NP00000 1
with with NCFS000 1
public public AQ0CN00 1
domain domain AQ0CN00 1
eBooks ebooks NCMP000 1
. . Fp 1

Redistribution redistribution NP00000 1
is is RG 0.524158
subject subject AQ0CN00 1
te te PP2CS00 1
o o PP3MSA0 1
the the VMSP3S0 0.142793
trademark trademark AQ0CN00 1
license license NCCS000 1
, , Fc 1
especially especially AQ0CN00 1
commercial commercial AQ0CS00 1
redistribution redistribution NCFS000 1
. . Fp 1

*** *** Fz 1
START start NP00000 1
: : Fd 1
FULL_LICENSE full_license NP00000 1
*** *** Fz 1
THE_FULL_PROJECT_GUTENBERG_LICENSE_PLEASE_READ_THIS_BEFORE_YOU_DISTRIBUTE_OR_USE_THIS_WORK_To the_full_project_gutenberg_license_please_read_this_before_you_distribute_or_use_this_work_to NP00000 1
protect protect AQ0CN00 1
the the VMIP3S0 0.428559
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
mission mission NCFS000 1
of of NCMS000 1
promoting promoting NCMS000 0.571786
the the VMSP3S0 0.142793
free free AQ0CS00 0.10367
distribution distribution NCFS000 1
of of NCMS000 1
electronic electronic AQ0CN00 1
works works NCMP000 1
, , Fc 1
by by AQ0CS00 0.199929
using using NCMS000 0.823536
or or AQ0CS00 0.233345
distributing distributing NCFS000 1
this this RG 0.524158
work work AQ0CN00 1
( ( Fpa 1
or or NCMS000 0.664449
any any AQ0CS00 0.199929
other other NCFS000 0.608186
work work AQ0CN00 1
associated associated AQ0MS00 1
in in SP 1
any any NCMS000 0.600624
way way AQ0CS00 0.199929
with with NCFS000 1
the the VMSP3S0 0.142793
phrase phrase NCFS000 1
" " Fe 1
Project_Gutenberg project_gutenberg NP00000 1
" " Fe 1
) ) Fpt 1
, , Fc 1
you you VMIS3S0 0.978355
agree agree RG 0.228022
te te PP2CS00 1
o o PP3MSA0 1
comply comply AQ0CN00 1
with with NCFS000 1
all all NCMS000 1
the the VMSP3S0 0.142793
terms terms NCMP000 1
of of NCMS000 1
the the VMIP3S0 0.428559
Full_Project_Gutenberg-tm_License full_project_gutenberg-tm_license NP00000 1
( ( Fpa 1
available available NCMS000 1
with with NCFS000 1
this this AQ0CP00 0.288679
file filar VMSP3S0 0.64852
or or NCMS000 0.664449
online online RG 1
at at AQ0CN00 0.166289
http://gutenberg.org/license). http://gutenberg.org/license). NCFS000 0.69743
Section section NP00000 1
1 1 Z 1
. . Fp 1
General_Terms general_terms NP00000 1
of of NCMS000 1
Use use NP00000 1
and and AQ0CS00 0.5
Redistributing_Project_Gutenberg-tm redistributing_project_gutenberg-tm NP00000 1
electronic electronic AQ0CN00 1
works works NCMP000 1
1.A 1.A Z 1
. . Fp 1
By by NP00000 1
reading reading NCMS000 0.823536
or or AQ0CS00 0.233345
using using NCMS000 0.823536
any any AQ0CS00 0.199929
part part NCMS000 1
of of NCMS000 1
this this AQ0CP00 0.288679
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
electronic electronic AQ0CN00 1
work work AQ0CN00 1
, , Fc 1
you you VMIS3S0 0.978355
indicate indicate NCMS000 0.878774
that that AQ0CN00 0.166289
you you VMIS3S0 0.978355
have have NCFS000 1
read read NCFS000 1
, , Fc 1
understand understand AQ0CS00 0.5
, , Fc 1
agree agree VMIP3S0 0.131789
te te PP2CS00 1
o o PP3MSA0 1
and and AQ0CS00 0.5
accept accept NCMS000 0.777166
all all NCMS000 1
the the VMSP3S0 0.142793
terms terms NCMP000 1
of of NCMS000 1
this this AQ0CP00 0.288679
license license NCCS000 1
and and AQ0CS00 0.5
intellectual intellectual AQ0CS00 0.966677
property property NCMS000 0.600624
( ( Fpa 1
trademark trademark AQ0CN00 1
/ / Fh 1
copyright copyright NCMS000 1
) ) Fpt 1
agreement agreement NCMS000 1
. . Fp 1
If if NP00000 1
you you VMIS3S0 0.978355
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
not not NCMS000 1
agree agree RG 0.228022
te te PP2CS00 1
o o PP3MSA0 1
abide abide VMIP3S0 0.666608
by by AQ0CS00 0.199929
all all NCMS000 1
the the VMIP3S0 0.428559
terms terms NCMP000 1
of of NCMS000 1
this this AQ0CP00 0.288679
agreement agreement NCMS000 1
, , Fc 1
you you VMIS3S0 0.978355
must must AQ0CN00 0.499711
cease cease NCFS000 0.560455
using using NCMS000 0.823536
and and AQ0CS00 0.5
return return NCMS000 0.624125
or or AQ0CS00 0.233345
destroy destroy AQ0CS00 0.199929
all all NCMS000 1
copies copiar VMSP2S0 0.991597
of of NCMS000 1
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
electronic electronic AQ0CN00 1
works works NCMP000 1
in in SP 1
your your NCMS000 1
possession possession NCFS000 1
. . Fp 1
If if NP00000 1
you you VMIS3S0 0.978355
paid paid AQ0MS00 0.166341
a o DA0FS0 0.675415
fee fee NCFS000 0.282135
for ir VMSF1S0 0.249524
obtaining obtaining NCMS000 0.823536
a a SP 0.313151
copy copy AQ0CS00 0.199929
of of NCMS000 1
or or AQ0CS00 0.233345
access access NCMS000 1
te te PP2CS00 1
o o PP3MSA0 1
a o DA0FS0 0.675415
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
electronic electronic AQ0CN00 1
work work AQ0CN00 1
and and NCMS000 0.5
you you VMIS3S0 0.978355
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
not not NCMS000 1
agree agree RG 0.228022
te te PP2CS00 1
o o PP3MSA0 1
be be VMIP3S0 0.529402
bound bound NCMS000 0.500123
by by AQ0CS00 0.199929
the the VMIP3S0 0.428559
terms terms NCMP000 1
of of NCMS000 1
this this AQ0CP00 0.288679
agreement agreement NCMS000 1
, , Fc 1
you you VMIS3S0 0.978355
may may NCMS000 0.600624
obtain obtain AQ0CN00 1
a o DA0FS0 0.675415
refund refund NCMS000 0.500123
from from AQ0MS00 0.636155
the the VMIP3S0 0.428559
person person NCFS000 0.666425
or or AQ0CS00 0.233345
entity entity NCMS000 0.600624
te te PP2CS00 1
o o PP3MSA0 1
whom whom AQ0MS00 0.636155
you you VMIS3S0 0.978355
paid paid NCMS000 0.582845
the the VMIP3S0 0.428559
fee fee RG 0.228022
as o DA0FP0 0.974798
set set NCMS000 1
forth forth NCFS000 1
in in SP 1
paragraph paragraph NCFP000 0.665835
1.E.8 1.E.8 Z 1
. . Fp 1
1.B 1.B Z 1
. . Fp 1
" " Fe 1
Project_Gutenberg project_gutenberg NP00000 1
" " Fe 1
is is RG 0.524158
a o DA0FS0 0.675415
registered registered AQ0MS00 1
trademark trademark AQ0CN00 1
. . Fp 1
It it NP00000 1
may may NCMS000 0.600624
only only AQ0CN00 1
be be VMIP3S0 0.529402
used used AQ0MS00 1
on on NCFS000 0.666425
or or AQ0CS00 0.233345
associated associated AQ0MS00 1
in in SP 1
any any NCMS000 0.600624
way way AQ0CS00 0.199929
with with NCFS000 1
an an NCMS000 1
electronic electronic AQ0CN00 1
work work AQ0CN00 1
by by NCMS000 0.600624
people people VMIP3S0 0.21875
who who NCMS000 0.80483
agree agree RG 0.228022
te te PP2CS00 1
o o PP3MSA0 1
be be VMIP3S0 0.529402
bound bound NCMS000 0.500123
by by AQ0CS00 0.199929
the the VMIP3S0 0.428559
terms terms NCMP000 1
of of NCMS000 1
this this AQ0CP00 0.288679
agreement agreement NCMS000 1
. . Fp 1
There there NP00000 1
are are NCMS000 0.969799
a a SP 0.313151
few few NCMS000 1
things things NCMP000 0.5
that that AQ0CN00 0.166289
you you VMIS3S0 0.978355
can can NCMS000 1
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
with with NCFS000 1
most most AQ0CN00 0.499711
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
electronic electronic AQ0CN00 1
works works NCMP000 1
even even NCMS000 0.624125
without without AQ0CN00 0.166289
complying complying NCMS000 0.823536
with with NCFS000 1
the the VMSP3S0 0.142793
full full NCMS000 1
terms terms NCMP000 1
of of NCMS000 1
this this AQ0CP00 0.288679
agreement agreement NCMS000 1
. . Fp 1
See see NP00000 1
paragraph paragraph NCFP000 0.665835
1.C 1.C Z 1
below below NCMS000 1
. . Fp 1
There there NP00000 1
are are NCMS000 0.969799
a a SP 0.313151
lot lot NCMS000 1
of of NCMS000 1
things things NCMP000 0.5
you you VMIS3S0 0.978355
can can NCMS000 1
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
with with NCFS000 1
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
electronic electronic AQ0CN00 1
works works NCMP000 1
if if NCMS000 1
you you VMIS3S0 0.978355
follow follow NCMS000 1
the the VMIP3S0 0.428559
terms terms NCMP000 1
of of NCMS000 1
this this AQ0CP00 0.288679
agreement agreement NCMS000 1
and and AQ0CS00 0.5
help help NCMP000 1
preserve preservar VMSP3S0 0.648517
free free NCFS000 0.282135
future futurar VMSP3S0 0.648523
access access NCMS000 1
te te PP2CS00 1
o o PP3MSA0 1
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
electronic electronic AQ0CN00 1
works works NCMP000 1
. . Fp 1

See see NP00000 1
paragraph paragraph NCFP000 0.665835
1.E 1.E Z 1
below below NCMS000 1
. . Fp 1

1.C 1.C Z 1
. . Fp 1

The_Project_Gutenberg_Literary_Archive_Foundation the_project_gutenberg_literary_archive_foundation NP00000 1
( ( Fpa 1
" " Fe 1
the the NCMS000 0.285903
Foundation foundation NP00000 1
" " Fe 1
or or AQ0CS00 0.233345
PGLAF pglaf NP00000 1
) ) Fpt 1
, , Fc 1
owns owns NCFP000 0.377912
a a SP 0.313151
compilation compilation NCFS000 1
copyright copyright NCMS000 1
in in SP 1
the the NCMS000 0.285903
collection collection NCFS000 1
of of NCMS000 1
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
electronic electronic AQ0CN00 1
works works NCMP000 1
. . Fp 1

Nearly nearly NP00000 1
all all NCMS000 1
the the VMSP3S0 0.142793
individual individual AQ0CS00 1
works works NCMP000 1
in in SP 1
the the NCMS000 0.285903
collection collection NCFS000 1
are are NCMS000 0.969799
in in SP 1
the the NCMS000 0.285903
public public AQ0CN00 1
domain domain AQ0CN00 1
in in SP 1
the the NCMS000 0.285903
United_States united_states NP00000 1
. . Fp 1

If if NP00000 1
an an NCMS000 1
individual individual AQ0CS00 1
work work AQ0CN00 1
is is RG 0.524158
in in SP 1
the the NCMS000 0.285903
public public AQ0CN00 1
domain domain AQ0CN00 1
in in SP 1
the the NCMS000 0.285903
United_States united_states NP00000 1
and and AQ0CS00 0.5
you you VMIS3S0 0.978355
are are NCMS000 0.969799
located located AQ0MS00 1
in in SP 1
the the NCMS000 0.285903
United_States united_states NP00000 1
, , Fc 1
we we NCFS000 0.282135
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
not not NCMS000 1
claim claim RG 0.549568
a o DA0FS0 0.675415
right right NCMS000 1
te te PP2CS00 1
o o PP3MSA0 1
prevent prevent NCMS000 1
you you VMIS3S0 0.978355
from from AQ0MS00 0.636155
copying copying NCMS000 0.823536
, , Fc 1
distributing distributing NCFS000 1
, , Fc 1
performing performing NCMS000 0.823536
, , Fc 1
displaying displaying NCMS000 0.823536
or or AQ0CS00 0.233345
creating creating NCMS000 0.571786
derivative derivative VMIS1S0 0.833333
works works NCMP000 1
based based AQ0MS00 1
on on NCFS000 0.666425
the the VMSP3S0 0.142793
work work AQ0CN00 1
as o DA0FP0 0.974798
long long NCMS000 0.833333
as o DA0FP0 0.974798
all all NCMS000 1
references references NCFP000 0.714249
te te PP2CS00 1
o o PP3MSA0 1
Project_Gutenberg project_gutenberg NP00000 1
are are NCMS000 0.969799
removed removed AQ0MS00 1
. . Fp 1

Of of NP00000 1
course course VMIS3S0 0.18046
, , Fc 1
we we RG 0.228022
hope hope AQ0CS00 0.333255
that that NCMS000 0.777166
you you VMIS3S0 0.978355
will will NCMS000 1
support support NCFS000 1
the the VMIP3S0 0.428559
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
mission mission NCFS000 1
of of NCMS000 1
promoting promoting NCMS000 0.571786
free free AQ0CS00 0.10367
access access NCMS000 1
te te PP2CS00 1
o o PP3MSA0 1
electronic electronic AQ0CN00 1
works works NCMP000 1
by by AQ0CS00 0.199929
freely freely AQ0CN00 1
sharing sharing NCMS000 0.823536
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
works works NCMP000 1
in in SP 1
compliance compliance NCMS000 0.666667
with with NCFS000 1
the the VMSP3S0 0.142793
terms terms NCMP000 1
of of NCMS000 1
this this AQ0CP00 0.288679
agreement agreement NCMS000 1
for ir VMSF1S0 0.249524
keeping keeping NCMS000 1
the the VMIP3S0 0.428559
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
name name NCMS000 1
associated associated AQ0MS00 1
with with NCFS000 1
the the VMSP3S0 0.142793
work work AQ0CN00 1
. . Fp 1

You you NP00000 1
can can NCMS000 1
easily easily AQ0CN00 1
comply comply AQ0CN00 1
with with NCFS000 1
the the VMIP3S0 0.428559
terms terms NCMP000 1
of of NCMS000 1
this this AQ0CP00 0.288679
agreement agreement NCMS000 1
by by AQ0CS00 0.199929
keeping keeping NCMS000 1
this this RG 0.524158
work work AQ0CN00 1
in in SP 1
the the NCMS000 0.285903
same same NCMS000 1
format format AQ0CN00 0.166289
with with NCFS000 1
its its NCMP000 1
attached attached AQ0MS00 1
full full NCMS000 1
Project_Gutenberg-tm_License project_gutenberg-tm_license NP00000 1
when when AQ0CN00 0.124059
you you VMIS3S0 0.978355
share share NCMS000 1
it it NCMS000 1
without without AQ0CN00 0.166289
charge charge VMIP3S0 1
with with NCFS000 1
others others NCMP000 0.833371
. . Fp 1

1.D 1.D Z 1
. . Fp 1

The the NP00000 1
copyright copyright NCMS000 1
laws laws NCMP000 1
of of NCMS000 1
the the VMSP3S0 0.142793
place place NCFS000 1
where where VMIP3S0 0.933327
you you VMIS3S0 0.978355
are are NCMS000 0.969799
located located AQ0MS00 1
also also AQ0MS00 1
govern govern NCMS000 0.624125
what what AQ0CN00 0.166289
you you VMIS3S0 0.978355
can can NCMS000 1
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
with with NCFS000 1
this this RG 0.524158
work work AQ0CN00 1
. . Fp 1

Copyright copyright NP00000 0.32933
laws laws NCMP000 1
in in SP 1
most most AQ0CN00 0.499711
countries countries NCFP000 0.500073
are are NCMS000 0.969799
in in SP 1
a o DA0FS0 0.675415
constant constant NCMS000 1
state state VMIP3S0 0.0909225
of of NCMS000 1
change change RG 0.833087
. . Fp 1

If if NP00000 1
you you VMIS3S0 0.978355
are are NCMS000 0.969799
outside outside VMIP3S0 1
the the NCMS000 0.285903
United_States united_states NP00000 1
, , Fc 1
check check NCMS000 0.5
the the VMSP3S0 0.142793
laws laws NCMP000 1
of of NCMS000 1
your your NCMS000 1
country country AQ0CN00 0.443748
in in SP 1
addition addition NCFS000 1
te te PP2CS00 1
o o PP3MSA0 1
the the VMSP3S0 0.142793
terms terms NCMP000 1
of of NCMS000 1
this this AQ0CP00 0.288679
agreement agreement NCMS000 1
before before AQ0MS00 0.333309
downloading downloading NCMS000 0.823536
, , Fc 1
copying copying NCMS000 0.823536
, , Fc 1
displaying displaying NCMS000 0.823536
, , Fc 1
performing performing NCMS000 0.823536
, , Fc 1
distributing distributing NCFS000 1
or or AQ0CS00 0.233345
creating creating NCMS000 0.571786
derivative derivative VMIS1S0 0.833333
works works NCMP000 1
based based AQ0MS00 1
on on NCFS000 0.666425
this this RG 0.524158
work work AQ0CN00 1
or or NCMS000 0.664449
any any AQ0CS00 0.199929
other other NCFS000 0.608186
Project_Gutenberg-tm project_gutenberg-tm NP00000 1
work work AQ0CN00 1
. . Fp 1

The_Foundation the_foundation NP00000 1
makes makes NCFP000 0.381512
em em SP 1
o o DA0MS0 1
representations representations AQ0MP00 0.624879
concerning concerning NCMS000 0.823536
the the VMIP3S0 0.428559
copyright copyright NCMS000 1
status status NCMN000 1
of of NCMS000 1
any any AQ0CS00 0.199929
work work AQ0CN00 1
in in SP 1
any any NCMS000 0.600624
country country AQ0CN00 0.443748
outside outside VMIP3S0 1
the the NCMS000 0.285903
United_States united_states NP00000 1
. . Fp 1

1.E 1.E Z 1
. . Fp 1

Unless unless NP00000 1
you you VMIS3S0 0.978355
have have NCFS000 1
removed removed AQ0MS00 1
all all NCMS000 1
references references NCFP000 0.714249
te te PP2CS00 1
o o PP3MSA0 1
